場址名稱,場址種類,場址地址,場址地號,場址面積,場址列管狀態,土壤污染物,地下水污染物,經度,緯度
(N00112)彰化縣彰化市線東段0064-0000地號(原彰化縣彰化市西勢子段西勢子小段0107-0004地號),農地,,彰化縣彰化市線東段○○六四地號,"6,524平方公尺",公告解除控制場址,鉻:470(mg/Kg);鎳:381(mg/Kg),-無資料-,120.52947725377,24.089317345213
(N00113)彰化縣彰化市西勢子段西勢子小段0115地號,農地,,彰化縣彰化市西勢子段西勢子小段0115地號,"4,615平方公尺",公告解除控制場址,銅:773(mg/Kg);鋅:1776(mg/Kg);鎳:715(mg/Kg);鉻:718(mg/Kg),-無資料-,120.52949890229,24.088775655696
(N00114)彰化縣彰化市西勢子段西勢子小段0117-0008地號,農地,,彰化縣彰化市西勢子段西勢子小段0117-0008地號,"1,359平方公尺",公告解除控制場址,鉻:468(mg/Kg);銅:441(mg/Kg);鋅:953(mg/Kg);鎳:557(mg/Kg),-無資料-,120.53047042059,24.089374573801
(N00115)彰化縣彰化市西勢子段西勢子小段0118-0002地號,農地,,彰化縣彰化市西勢子段西勢子小段0118-0002地號,502平方公尺,公告解除控制場址,鉻:491(mg/Kg);銅:460(mg/Kg);鋅:791(mg/Kg);鎳:641(mg/Kg),-無資料-,120.52906780119,24.088322865123
(N00116)彰化縣彰化市西勢子段西勢子小段0118-0004地號,農地,,彰化縣彰化市西勢子段西勢子小段0118-0004地號,"2,257平方公尺",公告解除控制場址,鎳:214(mg/Kg),-無資料-,120.53252917446,24.088505042481
(N00117)彰化縣彰化市西勢子段西勢子小段0120-0006地號,農地,,彰化縣彰化市西勢子段西勢子小段0120-0006地號,"10,555平方公尺",公告解除控制場址,鉻:346(mg/Kg);銅:284(mg/Kg);鋅:779(mg/Kg);鎳:379(mg/Kg),-無資料-,120.53196125608,24.087808051246
(N00118)彰化縣彰化市西勢子段西勢子小段0138地號,農地,,彰化縣彰化市西勢子段西勢子小段0138地號,67平方公尺,公告解除控制場址,鎳:214(mg/Kg),-無資料-,120.53313805289,24.086041910895
(N00119)彰化縣彰化市西勢子段西勢子小段0169-0024地號,農地,,彰化縣彰化市西勢子段西勢子小段0169-0024地號,571平方公尺,公告解除控制場址,鎳:205(mg/Kg),-無資料-,120.52705195774,24.082853934595
(N00120)彰化縣彰化市西勢子段西勢子小段0172-0003地號,農地,,彰化縣彰化市西勢子段西勢子小段0172-0003地號,"6,601平方公尺",公告解除控制場址,鋅:786(mg/Kg),-無資料-,120.52831302479,24.082252867745
(N00121)彰化縣彰化市西勢子段西勢子小段0173-0004地號,農地,,彰化縣彰化市西勢子段西勢子小段0173-0004地號,"2,821平方公尺",公告解除控制場址,銅:266(mg/Kg);鎳:348(mg/Kg),-無資料-,120.52705371347,24.082375388487
(N00122)彰化縣彰化市西勢子段西勢子小段0174地號,農地,,彰化縣彰化市西勢子段西勢子小段0174地號,965平方公尺,公告解除控制場址,銅:230(mg/Kg);鎳:341(mg/Kg),-無資料-,120.52830560184,24.08159370769
(N00123)彰化縣彰化市線東段0775-0000(原彰化縣彰化市西勢子段西勢子小段0175-0010地號),農地,,彰化縣彰化市線東段○七七五地號,676平方公尺,公告解除控制場址,銅:361(mg/Kg);鎳:444(mg/Kg);鉻:356(mg/Kg),-無資料-,120.52489482632,24.081077510992
(N00124)彰化縣彰化市西勢子段西勢子小段0175-0003地號,農地,,彰化縣彰化市西勢子段西勢子小段0175-0003地號,"3,745平方公尺",公告解除控制場址,鎳:274(mg/Kg),-無資料-,120.52813920516,24.081376491771
(N00125)彰化縣彰化市西勢子段西勢子小段0175-0009地號,農地,,彰化縣彰化市西勢子段西勢子小段0175-0009地號,"3,687平方公尺",公告解除控制場址,鎳:274(mg/Kg),-無資料-,120.52716586993,24.081292222244
(N00126)彰化縣彰化市西勢子段西勢子小段0176地號,農地,,彰化縣彰化市西勢子段西勢子小段0176地號,"3,371平方公尺",公告解除控制場址,銅:348(mg/Kg);鎳:391(mg/Kg);鉻:311(mg/Kg),-無資料-,120.52712792225,24.080912875325
(N00127)彰化縣彰化市西勢子段西勢子小段0177-0001地號,農地,,彰化縣彰化市西勢子段西勢子小段0177-0001地號,71平方公尺,公告解除控制場址,鉻:253(mg/Kg);銅:285(mg/Kg);鎳:333(mg/Kg),-無資料-,120.52749147314,24.081004291678
(N00128)彰化縣彰化市西勢子段西勢子小段0178地號,農地,,彰化縣彰化市西勢子段西勢子小段0178地號,"1,398平方公尺",公告解除控制場址,銅:217(mg/Kg);鎳:308(mg/Kg),-無資料-,120.52797294129,24.081123158974
(N00129)彰化縣彰化市西勢子段西勢子小段0179地號,農地,,彰化縣彰化市西勢子段西勢子小段0179地號,396平方公尺,公告解除控制場址,鎳:302(mg/Kg),-無資料-,120.52865153293,24.081125251789
(N00130)彰化縣彰化市西勢子段西勢子小段0196地號,農地,,彰化縣彰化市西勢子段西勢子小段0196地號,"4,776平方公尺",公告解除控制場址,鎳:243(mg/Kg),-無資料-,120.52918425346,24.080675428712
(N00131)彰化縣彰化市西勢子段西勢子小段0214地號,農地,,彰化縣彰化市西勢子段西勢子小段0214地號,"1,778平方公尺",公告解除控制場址,鎳:248(mg/Kg),-無資料-,120.52834827706,24.080681882309
(N00132)彰化縣彰化市西勢子段西勢子小段0215地號,農地,,彰化縣彰化市西勢子段西勢子小段0215地號,"1,035平方公尺",公告解除控制場址,銅:241(mg/Kg);鎳:305(mg/Kg),-無資料-,120.52792518971,24.08073475268
(N00133)彰化縣彰化市西勢子段西勢子小段0216-0004地號,農地,,彰化縣彰化市西勢子段西勢子小段0216-0004地號,"2,015平方公尺",公告解除控制場址,銅:203(mg/Kg),-無資料-,120.52788014972,24.079605953922
(N00134)彰化縣彰化市西勢子段西勢子小段0219地號,農地,,彰化縣彰化市西勢子段西勢子小段0219地號,135平方公尺,公告解除控制場址,銅:330(mg/Kg),-無資料-,120.52785329135,24.0788835287
(N00135)彰化縣彰化市西勢子段西勢子小段0220地號,農地,,彰化縣彰化市西勢子段西勢子小段0220地號,"4,176平方公尺",公告解除控制場址,鉻:297(mg/Kg);銅:236(mg/Kg);鎳:409(mg/Kg),-無資料-,120.52728345374,24.078728270898
(N00136)彰化縣彰化市西勢子段西勢子小段0221-0002地號,農地,,彰化縣彰化市西勢子段西勢子小段0221-0002地號,"2,095平方公尺",公告解除控制場址,鎳:274(mg/Kg),-無資料-,120.52681533466,24.080334034863
(N00137)彰化縣彰化市西勢子段西勢子小段0221-0004地號,農地,,彰化縣彰化市西勢子段西勢子小段0221-0004地號,"5,548平方公尺",公告解除控制場址,銅:213(mg/Kg);鎳:276(mg/Kg),-無資料-,120.52746726431,24.079559532505
(N00138)彰化縣彰化市西勢子段西勢子小段0221-0005地號,農地,,彰化縣彰化市西勢子段西勢子小段0221-0005地號,"1,293平方公尺",公告解除控制場址,銅:428(mg/Kg);鎳:470(mg/Kg);鉻:414(mg/Kg),-無資料-,120.52686589938,24.079954961656
(N00139)彰化縣彰化市西勢子段西勢子小段0224地號,農地,,彰化縣彰化市西勢子段西勢子小段0224地號,703平方公尺,公告解除控制場址,鉻:390(mg/Kg);鋅:641(mg/Kg);銅:381(mg/Kg);鎳:477(mg/Kg),-無資料-,120.52664328456,24.078979110875
(N00141)彰化縣彰化市西勢子段西勢子小段0225-0000地號,農地,,彰化縣彰化市西勢子段西勢子小段0225地號,"8,764平方公尺",公告解除控制場址,銅:369(mg/Kg);鋅:670(mg/Kg);鎳:537(mg/Kg);鉻:476(mg/Kg),-無資料-,120.5258424068,24.080141406959
(N00142)彰化縣彰化市西勢子段西勢子小段0226-0003地號,農地,,彰化縣彰化市西勢子段西勢子小段0226-0003地號,"8,435平方公尺",公告解除控制場址,銅:353(mg/Kg);鎳:411(mg/Kg);鉻:312(mg/Kg),-無資料-,120.52584559468,24.079274606285
(N00143)彰化縣彰化市西勢子段西勢子小段0226-0008地號,農地,,彰化縣彰化市西勢子段西勢子小段0226-0008地號,"2,543平方公尺",公告解除控制場址,鉻:275(mg/Kg);銅:266(mg/Kg);鎳:332(mg/Kg),-無資料-,120.52582788487,24.078741824015
(N00144)彰化縣彰化市西勢子段西勢子小段0226-0009地號,農地,,彰化縣彰化市西勢子段西勢子小段0226-0009地號,"3,070平方公尺",公告解除控制場址,鎳:242(mg/Kg),-無資料-,120.52541649865,24.078289084253
(N00145)彰化縣彰化市西勢子段西勢子小段0227-0001地號,農地,,彰化縣彰化市西勢子段西勢子小段0227-0001地號,"9,147平方公尺",公告解除控制場址,鎳:276(mg/Kg),-無資料-,120.5243823584,24.081364854959
(N00146)彰化縣彰化市西勢子段西勢子小段0239-0001地號,農地,,彰化縣彰化市西勢子段西勢子小段0239-0001地號,"1,069平方公尺",公告解除控制場址,鎳:220(mg/Kg),-無資料-,120.52349491201,24.079330506015
(N00147)彰化縣彰化市西勢子段西勢子小段0239地號,農地,,彰化縣彰化市西勢子段西勢子小段0239地號,"4,588平方公尺",公告解除控制場址,鉻:257(mg/Kg);鎳:250(mg/Kg),-無資料-,120.52359649343,24.078454982712
(N00148)彰化縣彰化市西勢子段西勢子小段0240-0002地號,農地,,彰化縣彰化市西勢子段西勢子小段0240-0002地號,"3,278平方公尺",公告解除控制場址,鉻:304(mg/Kg);銅:204(mg/Kg);鎳:326(mg/Kg),-無資料-,120.52304526318,24.078588703973
(N00149)彰化縣彰化市線東段0802-0000(原彰化縣彰化市西勢子段西勢子小段0241-0002地號),農地,,彰化縣彰化市線東段○八○二之○○○○地號,"4,278平方公尺",公告解除控制場址,鋅:859(mg/Kg);銅:201(mg/Kg);鎳:300(mg/Kg),-無資料-,120.52337526219,24.079772567671
(N00150)彰化縣彰化市西勢子段西勢子小段0246地號,農地,,彰化縣彰化市西勢子段西勢子小段0246地號,"5,000平方公尺",公告解除控制場址,鉻:466(mg/Kg);鋅:1500(mg/Kg);銅:485(mg/Kg);鎳:598(mg/Kg),-無資料-,120.52304853073,24.083022087149
(N00151)彰化縣彰化市線東段0235-0000地號(原彰化縣彰化市西勢子段西勢子小段0250-0000地號),農地,,彰化縣彰化市線東段○二三五地號,"2,578平方公尺",公告解除控制場址,鉻:294(mg/Kg);鋅:937(mg/Kg);銅:243(mg/Kg);鎳:382(mg/Kg),-無資料-,120.52353023564,24.083077764288
(N00152)彰化縣彰化市線東段0233-0000地號(原彰化縣彰化市西勢子段西勢子小段0252-0000地號),農地,,彰化縣彰化市線東段○二三三之○○○○地號,"8,412平方公尺",公告解除控制場址,鉻:349(mg/Kg);銅:366(mg/Kg);鎳:522(mg/Kg),-無資料-,120.52393142846,24.083629799195
(N00153)彰化縣彰化市西勢子段西勢子小段0283-0003地號,農地,,彰化縣彰化市西勢子段西勢子小段0283-0003地號,"2,039平方公尺",公告解除控制場址,鎳:237(mg/Kg),-無資料-,120.52252280265,24.081575763371
(N00154)彰化縣彰化市西勢子段西勢子小段0283-0007地號,農地,,彰化縣彰化市西勢子段西勢子小段0283-0007地號,"3,036平方公尺",公告解除控制場址,銅:348(mg/Kg);鎳:409(mg/Kg);鎘:5.22(mg/Kg);鉻:300(mg/Kg);鋅:921(mg/Kg),-無資料-,120.52194262307,24.081555892434
(N00155)彰化縣彰化市線東段0752-0000地號(原彰化縣彰化市西勢子段西勢子小段0283-0000地號),農地,,彰化縣彰化市線東段○七五二地號,"3,036平方公尺",公告解除控制場址,鎳:332(mg/Kg),-無資料-,120.52231570544,24.081728614294
(N00156)彰化縣彰化市線東段0864-0000地號(原西勢子段西勢子小段0288-0000地號),農地,,彰化縣彰化市線東段0864地號(原彰化市西勢子段西勢子小段0288地號),330平方公尺,公告解除控制場址,銅:358(mg/Kg);鉻:427(mg/Kg);鎳:313(mg/Kg),-無資料-,120.52172800189,24.081085699333
(N00157)彰化縣彰化市線東段0855-0000地號(原彰化縣彰化市西勢子段西勢子小段0297-0000地號),農地,,彰化縣彰化市線東段○八五五地號,"1,438平方公尺",公告解除控制場址,鋅:829(mg/Kg);銅:484(mg/Kg);鎳:204(mg/Kg),-無資料-,120.52117890481,24.080641546976
(N00158)彰化縣彰化市線東段0380-0000地號(原彰化縣彰化市西勢子段西勢子小段0325-0000地號),農地,,彰化縣彰化市線東段○三八○地號,"6,203平方公尺",公告解除控制場址,銅:624(mg/Kg);鎳:578(mg/Kg);鉻:476(mg/Kg);鋅:1180(mg/Kg),-無資料-,120.51616146437,24.083722794769
(N00159)彰化縣彰化市西勢子段西勢子小段0328-0001地號,農地,,彰化縣彰化市西勢子段西勢子小段0328-0001地號,"1,494平方公尺",公告解除控制場址,鉻:288(mg/Kg);鋅:932(mg/Kg);銅:312(mg/Kg);鎳:449(mg/Kg),-無資料-,120.51782037801,24.084576785028
(N00160)彰化縣彰化市西勢子段西勢子小段0328地號,農地,,彰化縣彰化市西勢子段西勢子小段0328地號,"2,463平方公尺",公告解除控制場址,鉻:746(mg/Kg);鋅:1870(mg/Kg);銅:844(mg/Kg);鎳:877(mg/Kg),-無資料-,120.51774092174,24.084784207546
(N00161)彰化縣彰化市西勢子段西勢子小段0329地號,農地,,彰化縣彰化市西勢子段西勢子小段0329地號,"6,079平方公尺",公告解除控制場址,鉻:617(mg/Kg);鋅:1480(mg/Kg);銅:767(mg/Kg);鎳:750(mg/Kg),-無資料-,120.51681958654,24.083941577827
(N00162)彰化縣彰化市線東段0292-0000地號(原彰化縣彰化市西勢子段西勢子小段0331地號),農地,,彰化縣彰化市線東段○二九二之○○○○地號,"6,392平方公尺",公告解除控制場址,鉻:390(mg/Kg);鋅:1150(mg/Kg);銅:501(mg/Kg);鎳:489(mg/Kg),-無資料-,120.5161096124,24.084435942482
(N00163)彰化縣彰化市西勢子段西勢子小段0332地號,農地,,彰化縣彰化市西勢子段西勢子小段0332地號,"3,357平方公尺",公告解除控制場址,銅:773(mg/Kg);鎳:707(mg/Kg);鎘:5.12(mg/Kg);鉻:766(mg/Kg);鋅:1910(mg/Kg),-無資料-,120.51556923606,24.08428976349
(N00164)彰化縣彰化市西勢子段西勢子小段0333地號,農地,,彰化縣彰化市西勢子段西勢子小段0333地號,"4,365平方公尺",公告解除控制場址,鎳:206(mg/Kg),-無資料-,120.51578312741,24.084949577006
(N00165)彰化縣彰化市西勢子段西勢子小段0337-0001地號,農地,,彰化縣彰化市西勢子段西勢子小段0337-0001地號,814平方公尺,公告解除控制場址,鉻:391(mg/Kg);鋅:848(mg/Kg);銅:515(mg/Kg);鎳:313(mg/Kg),-無資料-,120.51503849202,24.084197788718
(N00166)彰化縣彰化市線東段0376-0000地號(原彰化縣彰化市西勢子段西勢子小段0337-0003地號),農地,,彰化縣彰化市線東段○三七六地號,"1,889平方公尺",公告解除控制場址,銅:397(mg/Kg);鎳:363(mg/Kg);鉻:334(mg/Kg);鋅:1130(mg/Kg),-無資料-,120.5149977256,24.084576888421
(N00167)彰化縣彰化市西勢子段西勢子小段0337地號,農地,,彰化縣彰化市西勢子段西勢子小段0337地號,"1,889平方公尺",公告解除控制場址,銅:238(mg/Kg);鎳:232(mg/Kg);鋅:800(mg/Kg),-無資料-,120.51526340388,24.084541613731
(N00168)彰化縣彰化市西勢子段西勢子小段0338地號,農地,,彰化縣彰化市西勢子段西勢子小段0338地號,"3,099平方公尺",公告解除控制場址,銅:454(mg/Kg);鎳:345(mg/Kg);鉻:370(mg/Kg);鋅:988(mg/Kg),-無資料-,120.5145645137,24.084701923546
(N00169)彰化縣彰化市線東段0370-0000地號(原彰化縣彰化市西勢子段西勢子小段0339-0003地號),農地,,彰化縣彰化市線東段○三七○地號,"3,421平方公尺",公告解除控制場址,鋅:1260(mg/Kg);銅:823(mg/Kg);鎳:586(mg/Kg);鉻:591(mg/Kg),-無資料-,120.51426922808,24.084764190758
(N00170)彰化縣彰化市西勢子段西勢子小段0339地號,農地,,彰化縣彰化市西勢子段西勢子小段0339地號,"1,551平方公尺",公告解除控制場址,鎳:228(mg/Kg),-無資料-,120.51452129705,24.085731122013
(N00171)彰化縣彰化市西勢子段西勢子小段0341-0001地號,農地,,彰化縣彰化市西勢子段西勢子小段0341-0001地號,"3,908平方公尺",公告解除控制場址,鉻:794(mg/Kg);鋅:1750(mg/Kg);銅:1130(mg/Kg);鎳:875(mg/Kg),-無資料-,120.513814574,24.085358677132
(N00172)彰化縣彰化市西勢子段西勢子小段0342地號,農地,,彰化縣彰化市西勢子段西勢子小段0342地號,708平方公尺,公告解除控制場址,鋅:723(mg/Kg);銅:200(mg/Kg);鎳:206(mg/Kg),-無資料-,120.5135497456,24.085168220497
(N00173)彰化縣彰化市南興段0168地號,農地,,彰化縣彰化市南興段0168地號,"1,359平方公尺",公告解除控制場址,鎘:6.46(mg/Kg);鎳:306(mg/Kg),-無資料-,120.53164256621,24.05911199501
(N00174)彰化縣彰化市南興段0169地號,農地,,彰化縣彰化市南興段0169地號,"1,574平方公尺",公告解除控制場址,鎳:288(mg/Kg);鎘:5.13(mg/Kg),-無資料-,120.53155456095,24.058976286085
(N00175)彰化縣彰化市南興段0413-0000地號,農地,,彰化縣彰化市南興段○四一三之○○○○地號,"1,396平方公尺",公告解除控制場址,鉻:521(mg/Kg);鋅:676(mg/Kg);銅:333(mg/Kg);鎳:644(mg/Kg),-無資料-,120.53103342321,24.056265898019
(N00176)彰化縣彰化市南興段0425-0002地號,農地,,彰化縣彰化市南興段0425-0002地號,67平方公尺,公告解除控制場址,鉻:285(mg/Kg);鎳:237(mg/Kg),-無資料-,120.53104401053,24.056058256356
(N00177)彰化縣彰化市南興段0520地號,農地,,彰化縣彰化市南興段0520地號,"6,022平方公尺",公告解除控制場址,銅:472(mg/Kg),-無資料-,120.53094854659,24.060680968559
(N00178)彰化縣彰化市南興段0521地號,農地,,彰化縣彰化市南興段0521地號,"1,478平方公尺",公告解除控制場址,銅:1075(mg/Kg);鎳:203(mg/Kg);鋅:1065(mg/Kg),-無資料-,120.53106309851,24.061629396409
(N00179)彰化縣彰化市南興段0721地號,農地,,彰化縣彰化市南興段0721地號,956平方公尺,公告解除控制場址,鎳:239(mg/Kg);鋅:1837(mg/Kg),-無資料-,120.52941110393,24.058933593292
(N00180)彰化縣彰化市南興段0730-0000地號,農地,,彰化縣彰化市南興段○七三○之○○○○地號,"5,831平方公尺",公告解除控制場址,銅:230(mg/Kg);鎳:1462(mg/Kg),-無資料-,120.52948414841,24.057778066849
(N00181)彰化縣彰化市南興段0732-0000地號,農地,,彰化縣彰化市南興段0732地號,"3,591平方公尺",公告解除控制場址,銅:223(mg/Kg);鎳:1233(mg/Kg),-無資料-,120.53012716484,24.056714584042
(N00182)彰化縣彰化市南興段0736-0002地號,農地,,彰化縣彰化市南興段0736-0002地號,785平方公尺,公告解除控制場址,銅:222(mg/Kg);鎳:355(mg/Kg);鉻:313(mg/Kg),-無資料-,120.52813259162,24.05630212924
(N00183)彰化縣彰化市南興段0736-0000地號,農地,,彰化縣彰化市南興段○七三六之○○○○地號,"4,082平方公尺",公告解除控制場址,銅:229(mg/Kg);鎳:416(mg/Kg),-無資料-,120.52886705,24.057126058564
(N00184)彰化縣彰化市南興段0737地號,農地,,彰化縣彰化市南興段0737地號,"6,866平方公尺",公告解除控制場址,鎘:5.05(mg/Kg);鎳:232(mg/Kg),-無資料-,120.52852204325,24.057359758139
(N00185)彰化縣彰化市南興段0750地號,農地,,彰化縣彰化市南興段0750地號,"1,028平方公尺",公告解除控制場址,銅:238(mg/Kg);鎳:428(mg/Kg);鎘:10.5(mg/Kg),-無資料-,120.52905968703,24.058228226644
